,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,5,01: AMAZONAS,73784160,39999639,39803168,37185442,36728933,
1,5,02: ANCASH,204256988,146754445,178320869,150859955,142605456,
2,5,03: APURIMAC,59646156,68401320,60089238,56553615,54752968,
3,5,04: AREQUIPA,148883805,108445910,130990111,130660878,133093267,
4,5,05: AYACUCHO,93108228,141997862,85481429,83635182,80574942,
5,5,06: CAJAMARCA,129322526,121360789,147382393,138591823,143682689,
6,5,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,46082647,52058782,47653576,49104429,45452185,
7,5,08: CUSCO,206210196,198964818,196043574,194211289,196961603,
8,5,09: HUANCAVELICA,67935683,65248568,48795061,47097006,51654084,
9,5,10: HUANUCO,56506000,60315143,60952662,59704498,57342159,
10,5,11: ICA,72314867,71545237,62708024,61431250,61253688,
11,5,12: JUNIN,99214525,125773495,118197260,84006197,83773670,
12,5,13: LA LIBERTAD,153623512,130639865,213415485,167985424,154114952,
13,5,14: LAMBAYEQUE,98069904,101561717,89433686,63340554,61389222,
14,5,15: LIMA,377206318,455764747,519072442,502391987,522830290,
15,5,16: LORETO,52316053,52549744,70537157,63299195,68489990,
16,5,17: MADRE DE DIOS,10748444,10675866,13375565,8557322,9091614,
17,5,18: MOQUEGUA,50771073,38411425,39969755,39238794,36537507,
18,5,19: PASCO,31868542,38306347,32001016,24944043,22868310,
19,5,20: PIURA,308976790,180655030,187997576,149877685,153127259,
20,5,21: PUNO,111030489,100871690,94096911,85832048,81746373,
21,5,22: SAN MARTIN,75252889,50231740,72361859,65375464,68508064,
22,5,23: TACNA,63912064,79829994,68903298,41981075,39848033,
23,5,24: TUMBES,14531918,13524943,16871210,19568258,18171648,
24,5,25: UCAYALI,23519573,43097737,35335079,32887123,32885313,
0,6,01: AMAZONAS,33500093,49285308,41045242,39370247,40807637,
1,6,02: ANCASH,190013001,202051760,212088532,166104696,165421808,
2,6,03: APURIMAC,90836339,57718239,66175459,70021135,62980923,
3,6,04: AREQUIPA,135834019,173900232,145107071,126209912,121339695,
4,6,05: AYACUCHO,100990350,103157181,113245724,104395654,105263757,
5,6,06: CAJAMARCA,111176205,176351741,176907109,159359196,155350304,
